,short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
1164,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,29.0,807199.0,15.0,1875.0,BT333,1,0.4329,0.4329,1.0184,31.25,154054.42504786246
1165,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,30.0,796241.0,15.0,1890.0,BT333,1,0.4329,0.4329,1.0184,31.5,151963.08401588092
1166,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,31.0,733942.0,15.0,1905.0,BT333,1,0.4329,0.4329,1.0184,31.75,140073.28159286405
1167,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,32.0,814660.0,15.0,1920.0,BT333,1,0.4329,0.4329,1.0184,32.0,155478.3614814831
1168,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,33.0,754371.0,15.0,1935.0,BT333,1,0.4329,0.4329,1.0184,32.25,143972.1687932976
1169,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,34.0,835138.0,15.0,1950.0,BT333,1,0.4329,0.4329,1.0184,32.5,159386.60036201947
1170,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,35.0,783253.0,15.0,1965.0,BT333,1,0.4329,0.4329,1.0184,32.75,149484.31623678104
1171,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,36.0,718123.0,15.0,1980.0,BT333,1,0.4329,0.4329,1.0184,33.0,137054.21572455633
1172,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,37.0,836846.0,15.0,1995.0,BT333,1,0.4329,0.4329,1.0184,33.25,159712.57321131902
1173,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,38.0,839727.0,15.0,2010.0,BT333,1,0.4329,0.4329,1.0184,33.5,160262.41383124408
1174,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,39.0,700056.0,15.0,2025.0,BT333,1,0.4329,0.4329,1.0184,33.75,133606.11767520325
1175,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,40.0,708702.0,15.0,2040.0,BT333,1,0.4329,0.4329,1.0184,34.0,135256.2120868215
1176,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,41.0,766557.0,15.0,2055.0,BT333,1,0.4329,0.4329,1.0184,34.25,146297.8743796936
1177,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,42.0,764055.0,15.0,2070.0,BT333,1,0.4329,0.4329,1.0184,34.5,145820.36614260494
1178,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,43.0,733059.0,15.0,2085.0,BT333,1,0.4329,0.4329,1.0184,34.75,139904.76050039826
1179,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,44.0,669349.0,15.0,2100.0,BT333,1,0.4329,0.4329,1.0184,35.0,127745.66786054205
1180,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,45.0,677138.0,15.0,2115.0,BT333,1,0.4329,0.4329,1.0184,35.25,129232.20329566748
1181,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,46.0,623716.0,15.0,2130.0,BT333,1,0.4329,0.4329,1.0184,35.5,119036.58177618228
1182,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,47.0,567550.0,15.0,2145.0,BT333,1,0.4329,0.4329,1.0184,35.75,108317.2661709372
1183,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,48.0,558197.0,15.0,2160.0,BT333,1,0.4329,0.4329,1.0184,36.0,106532.24037497776
1184,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,49.0,547367.0,15.0,2175.0,BT333,1,0.4329,0.4329,1.0184,36.25,104465.32822163224
1185,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,50.0,520743.0,15.0,2190.0,BT333,1,0.4329,0.4329,1.0184,36.5,99384.1214653376
1186,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,51.0,444956.0,15.0,2205.0,BT333,1,0.4329,0.4329,1.0184,36.75,84920.12595604887
1187,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,52.0,494474.0,15.0,2220.0,BT333,1,0.4329,0.4329,1.0184,37.0,94370.66667713506
1188,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,53.0,404215.0,15.0,2235.0,BT333,1,0.4329,0.4329,1.0184,37.25,77144.68107705995
1189,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,54.0,464060.0,15.0,2250.0,BT333,1,0.4329,0.4329,1.0184,37.5,88566.13609247663
1190,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,55.0,405423.0,15.0,2265.0,BT333,1,0.4329,0.4329,1.0184,37.75,77375.22861918752
1191,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,56.0,366830.0,15.0,2280.0,BT333,1,0.4329,0.4329,1.0184,38.0,70009.73085980951
1192,210216_BT333_1dpi_Pos005,210216_BT333_Pos005,57.0,391293.0,15.0,2295.0,BT333,1,0.4329,0.4329,1.0184,38.25,74678.5094385068
1193,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,0.0,2413536.0,15.0,1440.0,BT333,1,0.4329,0.4329,1.0184,24.0,460624.8283413605
1194,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,1.0,2385945.0,15.0,1455.0,BT333,1,0.4329,0.4329,1.0184,24.25,455359.0690409951
1195,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,2.0,2195248.0,15.0,1470.0,BT333,1,0.4329,0.4329,1.0184,24.5,418964.4294374373
1196,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,3.0,2287695.0,15.0,1485.0,BT333,1,0.4329,0.4329,1.0184,24.75,436607.99618169706
1197,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,4.0,2143393.0,15.0,1500.0,BT333,1,0.4329,0.4329,1.0184,25.0,409067.8708306292
1198,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,5.0,1512973.0,15.0,1515.0,BT333,1,0.4329,0.4329,1.0184,25.25,288751.8265358848
1199,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,6.0,1588840.0,15.0,1530.0,BT333,1,0.4329,0.4329,1.0184,25.5,303231.09009432094
1200,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,7.0,1485733.0,15.0,1545.0,BT333,1,0.4329,0.4329,1.0184,25.75,283553.0558011542
1201,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,8.0,1463452.0,15.0,1560.0,BT333,1,0.4329,0.4329,1.0184,26.0,279300.7132629555
1202,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,9.0,1487465.0,15.0,1575.0,BT333,1,0.4329,0.4329,1.0184,26.25,283883.60906519793
1203,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,10.0,1607087.0,15.0,1590.0,BT333,1,0.4329,0.4329,1.0184,26.5,306713.5412542559
1204,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,11.0,1506328.0,15.0,1605.0,BT333,1,0.4329,0.4329,1.0184,26.75,287483.62420356885
1205,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,12.0,1452428.0,15.0,1620.0,BT333,1,0.4329,0.4329,1.0184,27.0,277196.77609042724
1206,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,13.0,1224468.0,15.0,1635.0,BT333,1,0.4329,0.4329,1.0184,27.25,233690.470044569
1207,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,14.0,1043787.0,15.0,1650.0,BT333,1,0.4329,0.4329,1.0184,27.5,199207.3901942807
1208,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,15.0,942521.0,15.0,1665.0,BT333,1,0.4329,0.4329,1.0184,27.75,179880.71188212125
1209,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,16.0,839646.0,15.0,1680.0,BT333,1,0.4329,0.4329,1.0184,28.0,160246.9549314822
1210,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,17.0,844307.0,15.0,1695.0,BT333,1,0.4329,0.4329,1.0184,28.25,161136.50964493962
1211,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,18.0,943861.0,15.0,1710.0,BT333,1,0.4329,0.4329,1.0184,28.5,180136.4517053422
1212,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,19.0,990785.0,15.0,1725.0,BT333,1,0.4329,0.4329,1.0184,28.75,189091.92593282004
1213,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,20.0,1123101.0,15.0,1740.0,BT333,1,0.4329,0.4329,1.0184,29.0,214344.51582036077
1214,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,21.0,1132444.0,15.0,1755.0,BT333,1,0.4329,0.4329,1.0184,29.25,216127.63311017677
1215,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,22.0,1143544.0,15.0,1770.0,BT333,1,0.4329,0.4329,1.0184,29.5,218246.07492939517
1216,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,23.0,1129648.0,15.0,1785.0,BT333,1,0.4329,0.4329,1.0184,29.75,215594.0147924709
1217,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,24.0,1139570.0,15.0,1800.0,BT333,1,0.4329,0.4329,1.0184,30.0,217487.63458799207
1218,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,25.0,1137648.0,15.0,1815.0,BT333,1,0.4329,0.4329,1.0184,30.25,217120.8197072229
1219,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,26.0,1101023.0,15.0,1830.0,BT333,1,0.4329,0.4329,1.0184,30.5,210130.91595687388
1220,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,27.0,1131150.0,15.0,1845.0,BT333,1,0.4329,0.4329,1.0184,30.75,215880.6724152156
1221,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,28.0,1111009.0,15.0,1860.0,BT333,1,0.4329,0.4329,1.0184,31.0,212036.75019171316
1222,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,29.0,1142801.0,15.0,1875.0,BT333,1,0.4329,0.4329,1.0184,31.25,218104.27292293755
1223,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,30.0,1083303.0,15.0,1890.0,BT333,1,0.4329,0.4329,1.0184,31.5,206749.04307069824
1224,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,31.0,1064729.0,15.0,1905.0,BT333,1,0.4329,0.4329,1.0184,31.75,203204.1837598728
1225,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,32.0,1040301.0,15.0,1920.0,BT333,1,0.4329,0.4329,1.0184,32.0,198542.08495267757
1226,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,33.0,978025.0,15.0,1935.0,BT333,1,0.4329,0.4329,1.0184,32.25,186656.6720937906
1227,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,34.0,1006149.0,15.0,1950.0,BT333,1,0.4329,0.4329,1.0184,32.5,192024.1547716013
1228,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,35.0,922183.0,15.0,1965.0,BT333,1,0.4329,0.4329,1.0184,32.75,175999.19208759294
1229,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,36.0,936602.0,15.0,1980.0,BT333,1,0.4329,0.4329,1.0184,33.0,178751.06709581907
1230,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,37.0,893873.0,15.0,1995.0,BT333,1,0.4329,0.4329,1.0184,33.25,170596.21119551433
1231,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,38.0,916259.0,15.0,2010.0,BT333,1,0.4329,0.4329,1.0184,33.5,174868.5930482191
1232,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,39.0,865630.0,15.0,2025.0,BT333,1,0.4329,0.4329,1.0184,33.75,165206.01729459674
1233,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,40.0,901468.0,15.0,2040.0,BT333,1,0.4329,0.4329,1.0184,34.0,172045.72161145695
1234,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,41.0,940787.0,15.0,2055.0,BT333,1,0.4329,0.4329,1.0184,34.25,179549.77691684873
1235,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,42.0,993786.0,15.0,2070.0,BT333,1,0.4329,0.4329,1.0184,34.5,189664.6686264664
1236,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,43.0,963764.0,15.0,2085.0,BT333,1,0.4329,0.4329,1.0184,34.75,183934.95148263083
1237,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,44.0,977139.0,15.0,2100.0,BT333,1,0.4329,0.4329,1.0184,35.0,186487.5784494818
1238,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,45.0,1056555.0,15.0,2115.0,BT333,1,0.4329,0.4329,1.0184,35.25,201644.1708382249
1239,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,46.0,995183.0,15.0,2130.0,BT333,1,0.4329,0.4329,1.0184,35.5,189931.28693470496
1240,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,47.0,961395.0,15.0,2145.0,BT333,1,0.4329,0.4329,1.0184,35.75,183482.82637724988
1241,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,48.0,1126660.0,15.0,2160.0,BT333,1,0.4329,0.4329,1.0184,36.0,215023.75315681103
1242,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,49.0,1041277.0,15.0,2175.0,BT333,1,0.4329,0.4329,1.0184,36.25,198728.35515227728
1243,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,50.0,1003098.0,15.0,2190.0,BT333,1,0.4329,0.4329,1.0184,36.5,191441.8695472377
1244,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,51.0,1064700.0,15.0,2205.0,BT333,1,0.4329,0.4329,1.0184,36.75,203198.6490920568
1245,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,52.0,1150445.0,15.0,2220.0,BT333,1,0.4329,0.4329,1.0184,37.0,219563.13501898307
1246,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,53.0,1039259.0,15.0,2235.0,BT333,1,0.4329,0.4329,1.0184,37.25,198343.2186125311
1247,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,54.0,1030028.0,15.0,2250.0,BT333,1,0.4329,0.4329,1.0184,37.5,196581.47659152164
1248,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,55.0,1001031.0,15.0,2265.0,BT333,1,0.4329,0.4329,1.0184,37.75,191047.38132738863
1249,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,56.0,997419.0,15.0,2280.0,BT333,1,0.4329,0.4329,1.0184,38.0,190358.02890837812
1250,210216_BT333_1dpi_Pos006,210216_BT333_Pos006,57.0,1096674.0,15.0,2295.0,BT333,1,0.4329,0.4329,1.0184,38.25,209300.90663509187
1251,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,0.0,1308448.0,20.0,1440.0,CME037,1,0.4329,0.4329,1.0184,24.0,249718.1046371781
1252,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,1.0,1276429.0,20.0,1460.0,CME037,1,0.4329,0.4329,1.0184,24.33333333333333,243607.2588164976
1253,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,2.0,1324821.0,20.0,1480.0,CME037,1,0.4329,0.4329,1.0184,24.666666666666668,252842.9017458324
1254,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,3.0,1392630.0,20.0,1500.0,CME037,1,0.4329,0.4329,1.0184,25.0,265784.2910538847
1255,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,4.0,1360020.0,20.0,1520.0,CME037,1,0.4329,0.4329,1.0184,25.33333333333333,259560.65252012693
1256,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,5.0,1285741.0,20.0,1540.0,CME037,1,0.4329,0.4329,1.0184,25.666666666666668,245384.4597372689
1257,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,6.0,1269135.0,20.0,1560.0,CME037,1,0.4329,0.4329,1.0184,26.0,242215.19443547243
1258,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,7.0,1185755.0,20.0,1580.0,CME037,1,0.4329,0.4329,1.0184,26.33333333333333,226302.0702114697
1259,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,8.0,1250118.0,20.0,1600.0,CME037,1,0.4329,0.4329,1.0184,26.666666666666668,238585.7883024926
1260,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,9.0,1170317.0,20.0,1620.0,CME037,1,0.4329,0.4329,1.0184,27.0,223355.71842722705
1261,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,10.0,1127422.0,20.0,1640.0,CME037,1,0.4329,0.4329,1.0184,27.33333333333333,215169.18132494116
1262,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,11.0,1154717.0,20.0,1660.0,CME037,1,0.4329,0.4329,1.0184,27.666666666666668,220378.44884346065
1263,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,12.0,1162784.0,20.0,1680.0,CME037,1,0.4329,0.4329,1.0184,28.0,221918.0407493737
1264,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,13.0,1126121.0,20.0,1700.0,CME037,1,0.4329,0.4329,1.0184,28.33333333333333,214920.8846756796
1265,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,14.0,1136384.0,20.0,1720.0,CME037,1,0.4329,0.4329,1.0184,28.666666666666668,216879.5845306921
1266,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,15.0,1240885.0,20.0,1740.0,CME037,1,0.4329,0.4329,1.0184,29.0,236823.66458025447
1267,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,16.0,1146786.0,20.0,1760.0,CME037,1,0.4329,0.4329,1.0184,29.33333333333333,218864.8126210984
1268,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,17.0,1219623.0,20.0,1780.0,CME037,1,0.4329,0.4329,1.0184,29.666666666666668,232765.79881807236
1269,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,18.0,1249662.0,20.0,1800.0,CME037,1,0.4329,0.4329,1.0184,30.0,238498.76042235177
1270,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,19.0,1267542.0,20.0,1820.0,CME037,1,0.4329,0.4329,1.0184,30.33333333333333,241911.16940682245
1271,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,20.0,1217232.0,20.0,1840.0,CME037,1,0.4329,0.4329,1.0184,30.666666666666668,232309.47499917576
1272,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,21.0,1213801.0,20.0,1860.0,CME037,1,0.4329,0.4329,1.0184,31.0,231654.6665413616
1273,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,22.0,1220881.0,20.0,1880.0,CME037,1,0.4329,0.4329,1.0184,31.33333333333333,233005.8888909171
1274,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,23.0,1180645.0,20.0,1900.0,CME037,1,0.4329,0.4329,1.0184,31.666666666666668,225326.82357217188
1275,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,24.0,1233139.0,20.0,1920.0,CME037,1,0.4329,0.4329,1.0184,32.0,235345.3357215458
1276,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,25.0,1214412.0,20.0,1940.0,CME037,1,0.4329,0.4329,1.0184,32.333333333333336,231771.27626672573
1277,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,26.0,1053977.0,20.0,1960.0,CME037,1,0.4329,0.4329,1.0184,32.666666666666664,201152.1579544461
1278,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,27.0,1159532.0,20.0,1980.0,CME037,1,0.4329,0.4329,1.0184,33.0,221297.394551527
1279,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,28.0,1187567.0,20.0,2000.0,CME037,1,0.4329,0.4329,1.0184,33.333333333333336,226647.89152466104
1280,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,29.0,1149872.0,20.0,2020.0,CME037,1,0.4329,0.4329,1.0184,33.666666666666664,219453.77761696395
1281,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,30.0,1183675.0,20.0,2040.0,CME037,1,0.4329,0.4329,1.0184,34.0,225905.1009336342
1282,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,31.0,1074272.0,20.0,2060.0,CME037,1,0.4329,0.4329,1.0184,34.333333333333336,205025.4711725576
1283,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,32.0,1079436.0,20.0,2080.0,CME037,1,0.4329,0.4329,1.0184,34.666666666666664,206011.02374503
1284,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,33.0,1059670.0,20.0,2100.0,CME037,1,0.4329,0.4329,1.0184,35.0,202238.67050190648
1285,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,34.0,1045494.0,20.0,2120.0,CME037,1,0.4329,0.4329,1.0184,35.333333333333336,199533.17219296595
1286,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,35.0,1090072.0,20.0,2140.0,CME037,1,0.4329,0.4329,1.0184,35.666666666666664,208040.9108791928
1287,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,36.0,1082923.0,20.0,2160.0,CME037,1,0.4329,0.4329,1.0184,36.0,206676.5198372475
1288,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,37.0,1117265.0,20.0,2180.0,CME037,1,0.4329,0.4329,1.0184,36.333333333333336,213230.71163504917
1289,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,38.0,1132299.0,20.0,2200.0,CME037,1,0.4329,0.4329,1.0184,36.66666666666666,216099.95977109685
1290,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,39.0,1110515.0,20.0,2220.0,CME037,1,0.4329,0.4329,1.0184,37.0,211942.4699882272
1291,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,40.0,1076132.0,20.0,2240.0,CME037,1,0.4329,0.4329,1.0184,37.333333333333336,205380.4533152374
1292,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,41.0,1107058.0,20.0,2260.0,CME037,1,0.4329,0.4329,1.0184,37.66666666666666,211282.69941443997
1293,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,42.0,1089934.0,20.0,2280.0,CME037,1,0.4329,0.4329,1.0184,38.0,208014.5734944133
1294,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,43.0,1038044.0,20.0,2300.0,CME037,1,0.4329,0.4329,1.0184,38.333333333333336,198111.33511610312
1295,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,44.0,1009198.0,20.0,2320.0,CME037,1,0.4329,0.4329,1.0184,38.66666666666666,192606.0582947361
1296,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,45.0,988982.0,20.0,2340.0,CME037,1,0.4329,0.4329,1.0184,39.0,188747.82227515776
1297,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,46.0,1028629.0,20.0,2360.0,CME037,1,0.4329,0.4329,1.0184,39.333333333333336,196314.4765820544
1298,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,47.0,1039546.0,20.0,2380.0,CME037,1,0.4329,0.4329,1.0184,39.66666666666666,198397.99273884785
1299,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,48.0,1023650.0,20.0,2400.0,CME037,1,0.4329,0.4329,1.0184,40.0,195364.2313732356
1300,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,49.0,995941.0,20.0,2420.0,CME037,1,0.4329,0.4329,1.0184,40.333333333333336,190075.9517003777
1301,210727_CME037_1dpi_Pos001,210727_CME037_Pos001,50.0,1014804.0,20.0,2440.0,CME037,1,0.4329,0.4329,1.0184,40.66666666666666,193675.96683874857
1302,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,0.0,1617104.0,20.0,1440.0,CME037,1,0.4329,0.4329,1.0184,24.0,308625.29185813974
1303,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,1.0,1525728.0,20.0,1460.0,CME037,1,0.4329,0.4329,1.0184,24.33333333333333,291186.1261218424
1304,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,2.0,1512638.0,20.0,1480.0,CME037,1,0.4329,0.4329,1.0184,24.666666666666668,288687.8915800795
1305,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,3.0,1612691.0,20.0,1500.0,CME037,1,0.4329,0.4329,1.0184,25.0,307783.0680970397
1306,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,4.0,1652818.0,20.0,1520.0,CME037,1,0.4329,0.4329,1.0184,25.33333333333333,315441.3306988214
1307,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,5.0,1679575.0,20.0,1540.0,CME037,1,0.4329,0.4329,1.0184,25.666666666666668,320547.9205868238
1308,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,6.0,1568166.0,20.0,1560.0,CME037,1,0.4329,0.4329,1.0184,26.0,299285.4444933731
1309,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,7.0,1459456.0,20.0,1580.0,CME037,1,0.4329,0.4329,1.0184,26.33333333333333,278538.0742080369
1310,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,8.0,1478164.0,20.0,1600.0,CME037,1,0.4329,0.4329,1.0184,26.666666666666668,282108.5075011844
1311,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,9.0,1360335.0,20.0,1620.0,CME037,1,0.4329,0.4329,1.0184,27.0,259620.77046364525
1312,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,10.0,1496505.0,20.0,1640.0,CME037,1,0.4329,0.4329,1.0184,27.33333333333333,285608.89861886774
1313,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,11.0,1392195.0,20.0,1660.0,CME037,1,0.4329,0.4329,1.0184,27.666666666666668,265701.2710366451
1314,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,12.0,1483497.0,20.0,1680.0,CME037,1,0.4329,0.4329,1.0184,28.0,283126.31382748095
1315,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,13.0,1506888.0,20.0,1700.0,CME037,1,0.4329,0.4329,1.0184,28.33333333333333,287590.50054760143
1316,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,14.0,1475317.0,20.0,1720.0,CME037,1,0.4329,0.4329,1.0184,28.666666666666668,281565.155802147
1317,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,15.0,1497376.0,20.0,1740.0,CME037,1,0.4329,0.4329,1.0184,29.0,285775.1295039613
1318,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,16.0,1580294.0,20.0,1760.0,CME037,1,0.4329,0.4329,1.0184,29.33333333333333,301600.0807441372
1319,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,17.0,1501961.0,20.0,1780.0,CME037,1,0.4329,0.4329,1.0184,29.666666666666668,286650.1795707285
1320,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,18.0,1521746.0,20.0,1800.0,CME037,1,0.4329,0.4329,1.0184,30.0,290426.15897552465
1321,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,19.0,1532929.0,20.0,1820.0,CME037,1,0.4329,0.4329,1.0184,30.33333333333333,292560.4413957336
1322,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,20.0,1501511.0,20.0,1840.0,CME037,1,0.4329,0.4329,1.0184,30.666666666666668,286564.2967942738
1323,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,21.0,1425594.0,20.0,1860.0,CME037,1,0.4329,0.4329,1.0184,31.0,272075.4907051204
1324,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,22.0,1452661.0,20.0,1880.0,CME037,1,0.4329,0.4329,1.0184,31.33333333333333,277241.24428356934
1325,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,23.0,1383232.0,20.0,1900.0,CME037,1,0.4329,0.4329,1.0184,31.666666666666668,263990.67698027985
1326,210727_CME037_1dpi_Pos002,210727_CME037_Pos002,24.0,1414846.0,20.0,1920.0,CME037,1,0.4329,0.4329,1.0184,32.0,270024.228302151
