short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um,macrophage_mean_distance
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,28.0,3155301.0,20.0,2280.0,CME038,1,0.4329,0.4329,1.0184,38.0,602191.1342902374,55.81193668740208
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,29.0,3418802.0,20.0,2310.0,CME038,1,0.4329,0.4329,1.0184,38.5,652480.4620204959,72.8423773702757
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,30.0,3163264.0,20.0,2340.0,CME038,1,0.4329,0.4329,1.0184,39.0,603710.8777322588,80.32263706950887
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,31.0,3142715.0,20.0,2370.0,CME038,1,0.4329,0.4329,1.0184,39.5,599789.088458104,85.3483612932639
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,32.0,3263047.0,20.0,2400.0,CME038,1,0.4329,0.4329,1.0184,40.0,622754.5245833462,112.41466614222595
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,33.0,3144216.0,20.0,2430.0,CME038,1,0.4329,0.4329,1.0184,40.5,600075.5552302343,109.42864318147474
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,34.0,3220780.0,20.0,2460.0,CME038,1,0.4329,0.4329,1.0184,41.0,614687.8416668683,67.32905439925503
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,35.0,3040807.0,20.0,2490.0,CME038,1,0.4329,0.4329,1.0184,41.5,580339.8840515356,79.72170174945404
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,36.0,2949358.0,20.0,2520.0,CME038,1,0.4329,0.4329,1.0184,42.0,562886.7862203912,92.28315883198128
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,37.0,3010426.0,20.0,2550.0,CME038,1,0.4329,0.4329,1.0184,42.5,574541.6515371506,86.44731343358352
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,38.0,2839948.0,20.0,2580.0,CME038,1,0.4329,0.4329,1.0184,43.0,542005.8205050142,105.67809715811768
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,39.0,3039673.0,20.0,2610.0,CME038,1,0.4329,0.4329,1.0184,43.5,580123.4594548696,125.38266301759386
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,40.0,2884034.0,20.0,2640.0,CME038,1,0.4329,0.4329,1.0184,44.0,550419.6606889837,92.19178127557927
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,41.0,2681871.0,20.0,2670.0,CME038,1,0.4329,0.4329,1.0184,44.5,511836.7279413576,93.17132057808342
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,42.0,2763592.0,20.0,2700.0,CME038,1,0.4329,0.4329,1.0184,45.0,527433.2309961637,92.54410666301465
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,43.0,2758288.0,20.0,2730.0,CME038,1,0.4329,0.4329,1.0184,45.5,526420.9593376832,124.92990074820185
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,44.0,2780750.0,20.0,2760.0,CME038,1,0.4329,0.4329,1.0184,46.0,530707.845837078,111.78085793872378
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,45.0,2911852.0,20.0,2790.0,CME038,1,0.4329,0.4329,1.0184,46.5,555728.7430788052,97.47207290468693
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,46.0,3029222.0,20.0,2820.0,CME038,1,0.4329,0.4329,1.0184,47.0,578128.8796843603,102.54396302860536
211019_CME038_1dpi_Pos001,211019_CME038_Pos001,47.0,2865219.0,20.0,2850.0,CME038,1,0.4329,0.4329,1.0184,47.5,546828.8063801014,116.6577892100602
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,0.0,1682877.0,20.0,1440.0,CME038,1,0.4329,0.4329,1.0222,24.0,322376.53509641526,56.398899382412345
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,1.0,1817449.0,20.0,1470.0,CME038,1,0.4329,0.4329,1.0222,24.5,348155.5166149664,36.95893535801427
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,2.0,1766913.0,20.0,1500.0,CME038,1,0.4329,0.4329,1.0222,25.0,338474.7018093493,53.13456384300208
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,3.0,1762056.0,20.0,1530.0,CME038,1,0.4329,0.4329,1.0222,25.5,337544.28156416013,58.01096893388861
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,4.0,1841505.0,20.0,1560.0,CME038,1,0.4329,0.4329,1.0222,26.0,352763.7499726505,85.30644521172084
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,5.0,1755551.0,20.0,1590.0,CME038,1,0.4329,0.4329,1.0222,26.5,336298.1659176796,58.89077388174341
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,6.0,1783324.0,20.0,1620.0,CME038,1,0.4329,0.4329,1.0222,27.0,341618.4379929607,58.76924618893287
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,7.0,1792348.0,20.0,1650.0,CME038,1,0.4329,0.4329,1.0222,27.5,343347.1001903228,56.19508495126035
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,8.0,1756731.0,20.0,1680.0,CME038,1,0.4329,0.4329,1.0222,28.0,336524.209955012,70.25682511408745
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,9.0,1774034.0,20.0,1710.0,CME038,1,0.4329,0.4329,1.0222,28.5,339838.82010582706,58.57951851366095
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,10.0,1650518.0,20.0,1740.0,CME038,1,0.4329,0.4329,1.0222,29.0,316177.756279434,41.75557866203374
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,11.0,1685665.0,20.0,1770.0,CME038,1,0.4329,0.4329,1.0222,29.5,322910.6120252988,46.35836690048349
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,12.0,1692503.0,20.0,1800.0,CME038,1,0.4329,0.4329,1.0222,30.0,324220.5180653655,62.8359753873971
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,13.0,1666936.0,20.0,1830.0,CME038,1,0.4329,0.4329,1.0222,30.5,319322.8334022499,92.99095810558536
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,14.0,1642267.0,20.0,1860.0,CME038,1,0.4329,0.4329,1.0222,31.0,314597.172082799,75.90810200171225
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,15.0,1663101.0,20.0,1890.0,CME038,1,0.4329,0.4329,1.0222,31.5,318588.1902809197,90.02384608973452
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,16.0,1619459.0,20.0,1920.0,CME038,1,0.4329,0.4329,1.0222,32.0,310228.0090290054,55.45435163478974
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,17.0,1613756.0,20.0,1950.0,CME038,1,0.4329,0.4329,1.0222,32.5,309135.5267028135,55.92994334112724
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,18.0,1709632.0,20.0,1980.0,CME038,1,0.4329,0.4329,1.0222,33.0,327501.79629881127,129.72481046184265
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,19.0,1542483.0,20.0,2010.0,CME038,1,0.4329,0.4329,1.0222,33.5,295482.2752851955,83.01916388530633
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,20.0,1522019.0,20.0,2040.0,CME038,1,0.4329,0.4329,1.0222,34.0,291562.1353021705,30.135209058556104
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,21.0,1451593.0,20.0,2070.0,CME038,1,0.4329,0.4329,1.0222,34.5,278071.1375282987,107.27474418054688
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,22.0,1601000.0,20.0,2100.0,CME038,1,0.4329,0.4329,1.0222,35.0,306691.952346702,116.70897113193509
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,23.0,1456265.0,20.0,2130.0,CME038,1,0.4329,0.4329,1.0222,35.5,278966.11866594007,98.31519283243216
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,24.0,1503397.0,20.0,2160.0,CME038,1,0.4329,0.4329,1.0222,36.0,287994.8538926764,94.49914782218038
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,25.0,1458177.0,20.0,2190.0,CME038,1,0.4329,0.4329,1.0222,36.5,279332.38663151587,96.46079008984113
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,26.0,1459701.0,20.0,2220.0,CME038,1,0.4329,0.4329,1.0222,37.0,279624.3282526129,57.10731327198382
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,27.0,1535375.0,20.0,2250.0,CME038,1,0.4329,0.4329,1.0222,37.5,294120.6473043832,88.76807887385644
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,28.0,1518403.0,20.0,2280.0,CME038,1,0.4329,0.4329,1.0222,38.0,290869.4444216673,105.15487888794982
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,29.0,1410580.0,20.0,2310.0,CME038,1,0.4329,0.4329,1.0222,38.5,270214.5747290512,86.6922074554039
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,30.0,1399774.0,20.0,2340.0,CME038,1,0.4329,0.4329,1.0222,39.0,268144.54772276856,90.78388027241766
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,31.0,1293427.0,20.0,2370.0,CME038,1,0.4329,0.4329,1.0222,39.5,247772.42463956136,106.50312096970262
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,32.0,1271117.0,20.0,2400.0,CME038,1,0.4329,0.4329,1.0222,40.0,243498.65983203173,78.11633855976302
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,33.0,1143812.0,20.0,2430.0,CME038,1,0.4329,0.4329,1.0222,40.5,219111.7647705096,84.55348370317998
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,34.0,1144416.0,20.0,2460.0,CME038,1,0.4329,0.4329,1.0222,41.0,219227.4686675848,81.34342533655914
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,35.0,1169069.0,20.0,2490.0,CME038,1,0.4329,0.4329,1.0222,41.5,223950.0649831397,88.31282685389182
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,36.0,1149766.0,20.0,2520.0,CME038,1,0.4329,0.4329,1.0222,42.0,220252.32934532053,71.00239966309336
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,37.0,1163514.0,20.0,2550.0,CME038,1,0.4329,0.4329,1.0222,42.5,222885.93394298604,94.40773828981516
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,38.0,1178097.0,20.0,2580.0,CME038,1,0.4329,0.4329,1.0222,43.0,225679.4934314757,94.5288248106534
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,39.0,1353224.0,20.0,2610.0,CME038,1,0.4329,0.4329,1.0222,43.5,259227.30201275044,88.75830565680614
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,40.0,1235095.0,20.0,2640.0,CME038,1,0.4329,0.4329,1.0222,44.0,236598.18668560268,124.80468741233292
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,41.0,1260578.0,20.0,2670.0,CME038,1,0.4329,0.4329,1.0222,44.5,241479.78007826416,99.04250147242038
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,42.0,1206752.0,20.0,2700.0,CME038,1,0.4329,0.4329,1.0222,45.0,231168.7238465255,119.03822727093984
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,43.0,1142084.0,20.0,2730.0,CME038,1,0.4329,0.4329,1.0222,45.5,218780.74434973815,142.90738672143914
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,44.0,1246121.0,20.0,2760.0,CME038,1,0.4329,0.4329,1.0222,46.0,238710.3574954557,157.67944580435932
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,45.0,1102622.0,20.0,2790.0,CME038,1,0.4329,0.4329,1.0222,46.5,211221.29536566223,120.56304948127593
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,46.0,1164224.0,20.0,2820.0,CME038,1,0.4329,0.4329,1.0222,47.0,223021.94349087245,132.55871549497024
211019_CME038_1dpi_Pos002,211019_CME038_Pos002,47.0,1106620.0,20.0,2850.0,CME038,1,0.4329,0.4329,1.0222,47.5,211987.16321418324,121.01612003769918
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,0.0,1389617.0,20.0,1440.0,CME038,1,0.4329,0.4329,1.0222,24.0,266198.8449370187,56.57029885392647
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,1.0,1394348.0,20.0,1470.0,CME038,1,0.4329,0.4329,1.0222,24.5,267105.1282765267,68.63651819635308
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,2.0,1235046.0,20.0,1500.0,CME038,1,0.4329,0.4329,1.0222,25.0,236588.80011117103,78.77768522479315
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,3.0,1295850.0,20.0,1530.0,CME038,1,0.4329,0.4329,1.0222,25.5,248236.5811670667,55.85671793972848
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,4.0,1419044.0,20.0,1560.0,CME038,1,0.4329,0.4329,1.0222,26.0,271835.96179005207,84.85467185181447
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,5.0,1378569.0,20.0,1590.0,CME038,1,0.4329,0.4329,1.0222,26.5,264082.4597468086,61.11715066366243
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,6.0,1401596.0,20.0,1620.0,CME038,1,0.4329,0.4329,1.0222,27.0,268493.57504142914,57.95294310895512
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,7.0,1361927.0,20.0,1650.0,CME038,1,0.4329,0.4329,1.0222,27.5,260894.4725694484,67.85523261034233
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,8.0,1285614.0,20.0,1680.0,CME038,1,0.4329,0.4329,1.0222,28.0,246275.7449245802,52.59720607411427
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,9.0,1308471.0,20.0,1710.0,CME038,1,0.4329,0.4329,1.0222,28.5,250654.29455280543,39.99616558097234
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,10.0,1347138.0,20.0,1740.0,CME038,1,0.4329,0.4329,1.0222,29.0,258061.4511557973,58.14418781890427
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,11.0,1259764.0,20.0,1770.0,CME038,1,0.4329,0.4329,1.0222,29.5,241323.84800505356,54.2486546505297
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,12.0,1327373.0,20.0,1800.0,CME038,1,0.4329,0.4329,1.0222,30.0,254275.21353048025,49.46768052302154
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,13.0,1412244.0,20.0,1830.0,CME038,1,0.4329,0.4329,1.0222,30.5,270533.33513423847,70.55374406508938
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,14.0,1488448.0,20.0,1860.0,CME038,1,0.4329,0.4329,1.0222,31.0,285131.1824400649,59.085001797922
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,15.0,1477357.0,20.0,1890.0,CME038,1,0.4329,0.4329,1.0222,31.5,283006.5600518842,65.71341315235067
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,16.0,1565861.0,20.0,1920.0,CME038,1,0.4329,0.4329,1.0222,32.0,299960.62910278526,63.07611950544094
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,17.0,1504391.0,20.0,1950.0,CME038,1,0.4329,0.4329,1.0222,32.5,288185.2672597173,75.61467154140593
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,18.0,1391031.0,20.0,1980.0,CME038,1,0.4329,0.4329,1.0222,33.0,266469.7146563306,58.73675846746709
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,19.0,1566127.0,20.0,2010.0,CME038,1,0.4329,0.4329,1.0222,33.5,300011.5847925568,65.48713865723735
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,20.0,1674119.0,20.0,2040.0,CME038,1,0.4329,0.4329,1.0222,34.0,320698.8285888248,84.84087131798401
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,21.0,1606102.0,20.0,2070.0,CME038,1,0.4329,0.4329,1.0222,34.5,307669.3054640492,58.68761303716848
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,22.0,1566454.0,20.0,2100.0,CME038,1,0.4329,0.4329,1.0222,35.0,300074.22580968187,58.64974343228055
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,23.0,1460512.0,20.0,2130.0,CME038,1,0.4329,0.4329,1.0222,35.5,279779.68563759304,68.96608006348285
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,24.0,1530001.0,20.0,2160.0,CME038,1,0.4329,0.4329,1.0222,36.0,293091.1891208035,58.47924530459333
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,25.0,1477194.0,20.0,2190.0,CME038,1,0.4329,0.4329,1.0222,36.5,282975.3353246934,54.26050810135814
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,26.0,1534881.0,20.0,2220.0,CME038,1,0.4329,0.4329,1.0222,37.0,294026.0153090933,63.07686007666783
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,27.0,1546989.0,20.0,2250.0,CME038,1,0.4329,0.4329,1.0222,37.5,296345.4570074155,72.3519260301072
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,28.0,1568460.0,20.0,2280.0,CME038,1,0.4329,0.4329,1.0222,38.0,300458.500673147,65.33395922014715
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,29.0,1415857.0,20.0,2310.0,CME038,1,0.4329,0.4329,1.0222,38.5,271225.4513265113,63.62257245353267
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,30.0,1464172.0,20.0,2340.0,CME038,1,0.4329,0.4329,1.0222,39.0,280480.8052788104,62.02267186539935
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,31.0,1452029.0,20.0,2370.0,CME038,1,0.4329,0.4329,1.0222,39.5,278154.6588844656,54.30066415821787
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,32.0,1516562.0,20.0,2400.0,CME038,1,0.4329,0.4329,1.0222,40.0,290516.77741088014,52.74740887597415
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,33.0,1433313.0,20.0,2430.0,CME038,1,0.4329,0.4329,1.0222,40.5,274569.3705770821,55.46690664591702
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,34.0,1402849.0,20.0,2460.0,CME038,1,0.4329,0.4329,1.0222,41.0,268733.6031590372,65.8587968242235
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,35.0,1392560.0,20.0,2490.0,CME038,1,0.4329,0.4329,1.0222,41.5,266762.6140911451,72.37476821297764
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,36.0,1319256.0,20.0,2520.0,CME038,1,0.4329,0.4329,1.0222,42.0,252720.2987414745,52.34335011342252
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,37.0,1346845.0,20.0,2550.0,CME038,1,0.4329,0.4329,1.0222,42.5,258005.3232719512,62.97608111830891
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,38.0,1378823.0,20.0,2580.0,CME038,1,0.4329,0.4329,1.0222,43.0,264131.1166836581,60.62843575169589
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,39.0,1418605.0,20.0,2610.0,CME038,1,0.4329,0.4329,1.0222,43.5,271751.86574565474,71.60969006238899
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,40.0,1420434.0,20.0,2640.0,CME038,1,0.4329,0.4329,1.0222,44.0,272102.23400352,75.53414052940083
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,41.0,1334434.0,20.0,2670.0,CME038,1,0.4329,0.4329,1.0222,44.5,255627.8380623479,80.18669879666386
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,42.0,1378922.0,20.0,2700.0,CME038,1,0.4329,0.4329,1.0222,45.0,264150.0813952649,85.69305754323807
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,43.0,1317551.0,20.0,2730.0,CME038,1,0.4329,0.4329,1.0222,45.5,252393.6842638036,91.49819583026364
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,44.0,1341730.0,20.0,2760.0,CME038,1,0.4329,0.4329,1.0222,46.0,257025.47983893848,79.78238222562858
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,45.0,1322803.0,20.0,2790.0,CME038,1,0.4329,0.4329,1.0222,46.5,253399.77179267613,85.24554706346291
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,46.0,1303077.0,20.0,2820.0,CME038,1,0.4329,0.4329,1.0222,47.0,249621.00511435565,80.50882858759854
211019_CME038_1dpi_Pos003,211019_CME038_Pos003,47.0,1236779.0,20.0,2850.0,CME038,1,0.4329,0.4329,1.0222,47.5,236920.77834566007,89.00379137154572
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,0.0,1981247.0,20.0,1440.0,CME038,1,0.4329,0.4329,1.0184,24.0,378122.2071172069,100.45932717488496
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,1.0,1999255.0,20.0,1470.0,CME038,1,0.4329,0.4329,1.0184,24.5,381559.0449803137,77.0022518248234
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,2.0,1945050.0,20.0,1500.0,CME038,1,0.4329,0.4329,1.0184,25.0,371213.9874297972,63.42427661178213
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,3.0,1943774.0,20.0,1530.0,CME038,1,0.4329,0.4329,1.0184,25.5,370970.46204589424,23.12596882720792
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,4.0,2006127.0,20.0,1560.0,CME038,1,0.4329,0.4329,1.0184,26.0,382870.57040208566,61.97638671640818
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,5.0,1890597.0,20.0,1590.0,CME038,1,0.4329,0.4329,1.0184,26.5,360821.5989269234,67.56262434715731
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,6.0,2066952.0,20.0,1620.0,CME038,1,0.4329,0.4329,1.0184,27.0,394479.0590195595,47.17072411272628
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,7.0,2091907.0,20.0,1650.0,CME038,1,0.4329,0.4329,1.0184,27.5,399241.736100514,52.93070816675879
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,8.0,2005834.0,20.0,1680.0,CME038,1,0.4329,0.4329,1.0184,28.0,382814.6511720829,46.06244444240636
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,9.0,1998726.0,20.0,1710.0,CME038,1,0.4329,0.4329,1.0184,28.5,381458.0850053258,35.87675998224516
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,10.0,2009687.0,20.0,1740.0,CME038,1,0.4329,0.4329,1.0184,29.0,383549.9985891503,55.81137635775397
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,11.0,1969978.0,20.0,1770.0,CME038,1,0.4329,0.4329,1.0184,29.5,375971.5115441645,51.12378899201797
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,12.0,2012036.0,20.0,1800.0,CME038,1,0.4329,0.4329,1.0184,30.0,383998.3066822444,37.530118750720085
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,13.0,2004107.0,20.0,1830.0,CME038,1,0.4329,0.4329,1.0184,30.5,382485.0521611108,31.954254460636605
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,14.0,2042491.0,20.0,1860.0,CME038,1,0.4329,0.4329,1.0184,31.0,389810.6621420909,53.80494662202516
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,15.0,2003780.0,20.0,1890.0,CME038,1,0.4329,0.4329,1.0184,31.5,382422.64401022025,83.88842355464416
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,16.0,2137863.0,20.0,1920.0,CME038,1,0.4329,0.4329,1.0184,32.0,408012.4669333068,112.73296726641632
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,17.0,2171341.0,20.0,1950.0,CME038,1,0.4329,0.4329,1.0184,32.5,414401.76380031527,95.5632819174934
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,18.0,2176570.0,20.0,1980.0,CME038,1,0.4329,0.4329,1.0184,33.0,415399.7216627201,87.65926072519045
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,19.0,2206254.0,20.0,2010.0,CME038,1,0.4329,0.4329,1.0184,33.5,421064.9312989074,52.84037579450271
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,20.0,2106619.0,20.0,2040.0,CME038,1,0.4329,0.4329,1.0184,34.0,402049.5303387429,91.50532606223244
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,21.0,2225810.0,20.0,2070.0,CME038,1,0.4329,0.4329,1.0184,34.5,424797.20591301867,71.451745805661
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,22.0,2336857.0,20.0,2100.0,CME038,1,0.4329,0.4329,1.0184,35.0,445990.5940840768,65.84767939145048
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,23.0,2209765.0,20.0,2130.0,CME038,1,0.4329,0.4329,1.0184,35.5,421735.0078058692,58.303901136284246
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,24.0,2116369.0,20.0,2160.0,CME038,1,0.4329,0.4329,1.0184,36.0,403910.3238285969,59.980156370750464
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,25.0,2300109.0,20.0,2190.0,CME038,1,0.4329,0.4329,1.0184,36.5,438977.2157081635,73.72573523035206
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,26.0,2191762.0,20.0,2220.0,CME038,1,0.4329,0.4329,1.0184,37.0,418299.1241958341,125.95684596308146
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,27.0,2129022.0,20.0,2250.0,CME038,1,0.4329,0.4329,1.0184,37.5,406325.1566518916,77.14788613917989
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,28.0,2054717.0,20.0,2280.0,CME038,1,0.4329,0.4329,1.0184,38.0,392144.0017530606,78.92419459993394
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,29.0,2129353.0,20.0,2310.0,CME038,1,0.4329,0.4329,1.0184,38.5,406388.3282052394,69.72066745862584
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,30.0,2095817.0,20.0,2340.0,CME038,1,0.4329,0.4329,1.0184,39.0,399987.96200259903,68.59193223537882
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,31.0,2113460.0,20.0,2370.0,CME038,1,0.4329,0.4329,1.0184,39.5,403355.13939147023,61.91079331731349
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,32.0,2169980.0,20.0,2400.0,CME038,1,0.4329,0.4329,1.0184,40.0,414142.01611419313,60.64951115212666
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,33.0,2186306.0,20.0,2430.0,CME038,1,0.4329,0.4329,1.0184,40.5,417257.8432439732,58.99479882680889
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,34.0,2116669.0,20.0,2460.0,CME038,1,0.4329,0.4329,1.0184,41.0,403967.5790129002,62.769711428153066
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,35.0,1989096.0,20.0,2490.0,CME038,1,0.4329,0.4329,1.0184,41.5,379620.193589193,110.04579734531244
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,36.0,2083129.0,20.0,2520.0,CME038,1,0.4329,0.4329,1.0184,42.0,397566.4494078024,93.8569108747083
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,37.0,2025336.0,20.0,2550.0,CME038,1,0.4329,0.4329,1.0184,42.5,386536.6198530196,113.29072830054078
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,38.0,2111555.0,20.0,2580.0,CME038,1,0.4329,0.4329,1.0184,43.0,402991.56897114497,77.37288887861428
211019_CME038_1dpi_Pos004,211019_CME038_Pos004,39.0,2057787.0,20.0,2610.0,CME038,1,0.4329,0.4329,1.0184,43.5,392729.9131390968,54.59988021506664
