short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,8,813467,20,7000,LBT123,5,0.4329,0.4329,1.0184,116.6666667,155250.6767
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,9,732289,20,7020,LBT123,5,0.4329,0.4329,1.0184,117,139757.8055
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,10,735343,20,7040,LBT123,5,0.4329,0.4329,1.0184,117.3333333,140340.6633
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,11,692878,20,7060,LBT123,5,0.4329,0.4329,1.0184,117.6666667,132236.192
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,12,599566,20,7080,LBT123,5,0.4329,0.4329,1.0184,118,114427.5394
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,13,514579,20,7100,LBT123,5,0.4329,0.4329,1.0184,118.3333333,98207.71828
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,14,554024,20,7120,LBT123,5,0.4329,0.4329,1.0184,118.6666667,105735.8208
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,15,624985,20,7140,LBT123,5,0.4329,0.4329,1.0184,119,119278.7712
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,16,677387,20,7160,LBT123,5,0.4329,0.4329,1.0184,119.3333333,129279.7251
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,17,585655,20,7180,LBT123,5,0.4329,0.4329,1.0184,119.6666667,111772.6165
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,18,522669,20,7200,LBT123,5,0.4329,0.4329,1.0184,120,99751.69975
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,19,509395,20,7220,LBT123,5,0.4329,0.4329,1.0184,120.3333333,97218.34869
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,20,519797,20,7240,LBT123,5,0.4329,0.4329,1.0184,120.6666667,99203.57678
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,21,492728,20,7260,LBT123,5,0.4329,0.4329,1.0184,121,94037.4415
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,22,460092,20,7280,LBT123,5,0.4329,0.4329,1.0184,121.3333333,87808.84085
211123_LBT123_5dpi_Pos004,211123_LBT123_Pos004,23,402319,20,7300,LBT123,5,0.4329,0.4329,1.0184,121.6666667,76782.82831
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,0,258476,20,6840,LBT123,5,0.4329,0.4329,1.0222,114,49514.37169
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,1,256035,20,6860,LBT123,5,0.4329,0.4329,1.0222,114.3333333,49046.76703
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,2,245817,20,6880,LBT123,5,0.4329,0.4329,1.0222,114.6666667,47089.37892
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,3,234733,20,6900,LBT123,5,0.4329,0.4329,1.0222,115,44966.09747
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,4,206101,20,6920,LBT123,5,0.4329,0.4329,1.0222,115.3333333,39481.273
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,5,208889,20,6940,LBT123,5,0.4329,0.4329,1.0222,115.6666667,40015.34993
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,6,192352,20,6960,LBT123,5,0.4329,0.4329,1.0222,116,36847.47684
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,7,202396,20,6980,LBT123,5,0.4329,0.4329,1.0222,116.3333333,38771.53303
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,8,207478,20,7000,LBT123,5,0.4329,0.4329,1.0222,116.6666667,39745.0549
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,9,203592,20,7020,LBT123,5,0.4329,0.4329,1.0222,117,39000.64208
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,10,204425,20,7040,LBT123,5,0.4329,0.4329,1.0222,117.3333333,39160.21384
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,11,197028,20,7060,LBT123,5,0.4329,0.4329,1.0222,117.6666667,37743.22423
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,12,196541,20,7080,LBT123,5,0.4329,0.4329,1.0222,118,37649.93317
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,13,171883,20,7100,LBT123,5,0.4329,0.4329,1.0222,118.3333333,32926.37904
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,14,169079,20,7120,LBT123,5,0.4329,0.4329,1.0222,118.6666667,32389.23711
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,15,166110,20,7140,LBT123,5,0.4329,0.4329,1.0222,119,31820.48732
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,16,164038,20,7160,LBT123,5,0.4329,0.4329,1.0222,119.3333333,31423.56932
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,17,164597,20,7180,LBT123,5,0.4329,0.4329,1.0222,119.6666667,31530.65289
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,18,166744,20,7200,LBT123,5,0.4329,0.4329,1.0222,120,31941.9381
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,19,159653,20,7220,LBT123,5,0.4329,0.4329,1.0222,120.3333333,30583.56669
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,20,162089,20,7240,LBT123,5,0.4329,0.4329,1.0222,120.6666667,31050.21353
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,21,166911,20,7260,LBT123,5,0.4329,0.4329,1.0222,121,31973.92908
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,22,161090,20,7280,LBT123,5,0.4329,0.4329,1.0222,121.3333333,30858.84235
211123_LBT123_5dpi_Pos005,211123_LBT123_Pos005,23,164439,20,7300,LBT123,5,0.4329,0.4329,1.0222,121.6666667,31500.38598
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,0,949238,20,6840,LBT123,5,0.4329,0.4329,1.0222,114,181838.6355
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,1,961058,20,6860,LBT123,5,0.4329,0.4329,1.0222,114.3333333,184102.9071
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,2,957237,20,6880,LBT123,5,0.4329,0.4329,1.0222,114.6666667,183370.9459
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,3,933137,20,6900,LBT123,5,0.4329,0.4329,1.0222,115,178754.2838
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,4,916292,20,6920,LBT123,5,0.4329,0.4329,1.0222,115.3333333,175527.4094
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,5,967198,20,6940,LBT123,5,0.4329,0.4329,1.0222,115.6666667,185279.1024
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,6,886893,20,6960,LBT123,5,0.4329,0.4329,1.0222,116,169895.6563
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,7,953494,20,6980,LBT123,5,0.4329,0.4329,1.0222,116.3333333,182653.9266
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,8,876743,20,7000,LBT123,5,0.4329,0.4329,1.0222,116.6666667,167951.2944
211123_LBT123_5dpi_Pos006,211123_LBT123_Pos006,9,797957,20,7020,LBT123,5,0.4329,0.4329,1.0222,117,152858.8321
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,0,946311,20,6840,BT569,5,0.4329,0.4329,1.0222,114,181277.9314
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,1,926832,20,6860,BT569,5,0.4329,0.4329,1.0222,114.3333333,177546.4807
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,2,815546,20,6880,BT569,5,0.4329,0.4329,1.0222,114.6666667,156228.2292
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,3,788009,20,6900,BT569,5,0.4329,0.4329,1.0222,115,150953.1659
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,4,763469,20,6920,BT569,5,0.4329,0.4329,1.0222,115.3333333,146252.2162
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,5,772939,20,6940,BT569,5,0.4329,0.4329,1.0222,115.6666667,148066.3154
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,6,769682,20,6960,BT569,5,0.4329,0.4329,1.0222,116,147442.3955
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,7,804231,20,6980,BT569,5,0.4329,0.4329,1.0222,116.3333333,154060.6968
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,8,816724,20,7000,BT569,5,0.4329,0.4329,1.0222,116.6666667,156453.8901
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,9,882460,20,7020,BT569,5,0.4329,0.4329,1.0222,117,169046.4586
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,10,921101,20,7040,BT569,5,0.4329,0.4329,1.0222,117.3333333,176448.6346
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,11,896309,20,7060,BT569,5,0.4329,0.4329,1.0222,117.6666667,171699.4111
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,12,925767,20,7080,BT569,5,0.4329,0.4329,1.0222,118,177342.4664
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,13,992630,20,7100,BT569,5,0.4329,0.4329,1.0222,118.3333333,190150.9261
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,14,981210,20,7120,BT569,5,0.4329,0.4329,1.0222,118.6666667,187963.2796
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,15,956066,20,7140,BT569,5,0.4329,0.4329,1.0222,119,183146.6259
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,16,958848,20,7160,BT569,5,0.4329,0.4329,1.0222,119.3333333,183679.5535
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,17,937133,20,7180,BT569,5,0.4329,0.4329,1.0222,119.6666667,179519.7685
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,18,901414,20,7200,BT569,5,0.4329,0.4329,1.0222,120,172677.3389
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,19,907534,20,7220,BT569,5,0.4329,0.4329,1.0222,120.3333333,173849.7029
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,20,911326,20,7240,BT569,5,0.4329,0.4329,1.0222,120.6666667,174576.1088
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,21,925478,20,7260,BT569,5,0.4329,0.4329,1.0222,121,177287.1047
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,22,866461,20,7280,BT569,5,0.4329,0.4329,1.0222,121.3333333,165981.6463
211130_BT569_5dpi_Pos002,211130_BT569_Pos002,23,834576,20,7300,BT569,5,0.4329,0.4329,1.0222,121.6666667,159873.6682
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,0,671761,20,6840,BT569,5,0.4329,0.4329,1.0184,114,128205.9995
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,1,595618,20,6860,BT569,5,0.4329,0.4329,1.0184,114.3333333,113674.0612
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,2,657933,20,6880,BT569,5,0.4329,0.4329,1.0184,114.6666667,125566.9172
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,3,616739,20,6900,BT569,5,0.4329,0.4329,1.0184,115,117705.017
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,4,584402,20,6920,BT569,5,0.4329,0.4329,1.0184,115.3333333,111533.4807
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,5,556942,20,6940,BT569,5,0.4329,0.4329,1.0184,115.6666667,106292.7229
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,6,530949,20,6960,BT569,5,0.4329,0.4329,1.0184,116,101331.9428
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,7,510264,20,6980,BT569,5,0.4329,0.4329,1.0184,116.3333333,97384.19788
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,8,512015,20,7000,BT569,5,0.4329,0.4329,1.0184,116.6666667,97718.3773
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,9,539273,20,7020,BT569,5,0.4329,0.4329,1.0184,117,102920.5833
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,10,478389,20,7040,BT569,5,0.4329,0.4329,1.0184,117.3333333,91300.83455
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,11,490624,20,7060,BT569,5,0.4329,0.4329,1.0184,117.6666667,93635.89181
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,12,532544,20,7080,BT569,5,0.4329,0.4329,1.0184,118,101636.3496
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,13,536216,20,7100,BT569,5,0.4329,0.4329,1.0184,118.3333333,102337.153
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,14,524732,20,7120,BT569,5,0.4329,0.4329,1.0184,118.6666667,100145.4246
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,15,523251,20,7140,BT569,5,0.4329,0.4329,1.0184,119,99862.77481
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,16,534588,20,7160,BT569,5,0.4329,0.4329,1.0184,119.3333333,102026.4482
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,17,526856,20,7180,BT569,5,0.4329,0.4329,1.0184,119.6666667,100550.7913
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,18,539799,20,7200,BT569,5,0.4329,0.4329,1.0184,120,103020.9708
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,19,492235,20,7220,BT569,5,0.4329,0.4329,1.0184,120.3333333,93943.35215
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,20,590712,20,7240,BT569,5,0.4329,0.4329,1.0184,120.6666667,112737.7481
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,21,621569,20,7260,BT569,5,0.4329,0.4329,1.0184,121,118626.8255
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,22,645285,20,7280,BT569,5,0.4329,0.4329,1.0184,121.3333333,123153.0387
211130_BT569_5dpi_Pos003,211130_BT569_Pos003,23,666263,20,7300,BT569,5,0.4329,0.4329,1.0184,121.6666667,127156.7029
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,0,1108908,20,6840,BT569,5,0.4329,0.4329,1.0222,114,212425.4588
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,1,1101901,20,6860,BT569,5,0.4329,0.4329,1.0222,114.3333333,211083.1786
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,2,1057630,20,6880,BT569,5,0.4329,0.4329,1.0222,114.6666667,202602.5044
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,3,1054070,20,6900,BT569,5,0.4329,0.4329,1.0222,115,201920.541
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,4,1057218,20,6920,BT569,5,0.4329,0.4329,1.0222,115.3333333,202523.5806
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,5,1051934,20,6940,BT569,5,0.4329,0.4329,1.0222,115.6666667,201511.363
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,6,1034987,20,6960,BT569,5,0.4329,0.4329,1.0222,116,198264.9492
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,7,1043605,20,6980,BT569,5,0.4329,0.4329,1.0222,116.3333333,199915.8369
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,8,1037910,20,7000,BT569,5,0.4329,0.4329,1.0222,116.6666667,198824.8871
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,9,1068808,20,7020,BT569,5,0.4329,0.4329,1.0222,117,204743.7928
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,10,1063428,20,7040,BT569,5,0.4329,0.4329,1.0222,117.3333333,203713.1852
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,11,1069851,20,7060,BT569,5,0.4329,0.4329,1.0222,117.6666667,204943.5927
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,12,1076459,20,7080,BT569,5,0.4329,0.4329,1.0222,118,206209.4393
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,13,1085163,20,7100,BT569,5,0.4329,0.4329,1.0222,118.3333333,207876.8014
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,14,1104656,20,7120,BT569,5,0.4329,0.4329,1.0222,118.6666667,211610.934
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,15,1094699,20,7140,BT569,5,0.4329,0.4329,1.0222,119,209703.5437
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,16,1099947,20,7160,BT569,5,0.4329,0.4329,1.0222,119.3333333,210708.865
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,17,1083322,20,7180,BT569,5,0.4329,0.4329,1.0222,119.6666667,207524.1344
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,18,1088026,20,7200,BT569,5,0.4329,0.4329,1.0222,120,208425.2456
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,19,1070639,20,7220,BT569,5,0.4329,0.4329,1.0222,120.3333333,205094.5441
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,20,1097068,20,7240,BT569,5,0.4329,0.4329,1.0222,120.6666667,210157.3559
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,21,1070891,20,7260,BT569,5,0.4329,0.4329,1.0222,121,205142.818
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,22,1054778,20,7280,BT569,5,0.4329,0.4329,1.0222,121.3333333,202056.1675
211130_BT569_5dpi_Pos004,211130_BT569_Pos004,23,1047630,20,7300,BT569,5,0.4329,0.4329,1.0222,121.6666667,200686.877
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,0,1136806,20,6840,BT569,5,0.4329,0.4329,1.0222,114,217769.6762
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,1,1057856,20,6860,BT569,5,0.4329,0.4329,1.0222,114.3333333,202645.7976
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,2,956561,20,6880,BT569,5,0.4329,0.4329,1.0222,114.6666667,183241.4495
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,3,1027278,20,6900,BT569,5,0.4329,0.4329,1.0222,115,196788.192
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,4,1001737,20,6920,BT569,5,0.4329,0.4329,1.0222,115.3333333,191895.488
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,5,973444,20,6940,BT569,5,0.4329,0.4329,1.0222,115.6666667,186475.6033
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,6,903919,20,6960,BT569,5,0.4329,0.4329,1.0222,116,173157.2035
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,7,932725,20,6980,BT569,5,0.4329,0.4329,1.0222,116.3333333,178675.3599
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,8,910762,20,7000,BT569,5,0.4329,0.4329,1.0222,116.6666667,174468.0674
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,9,914855,20,7020,BT569,5,0.4329,0.4329,1.0222,117,175252.1337
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,10,898225,20,7040,BT569,5,0.4329,0.4329,1.0222,117.3333333,172066.4453
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,11,931637,20,7060,BT569,5,0.4329,0.4329,1.0222,117.6666667,178466.9397
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,12,937335,20,7080,BT569,5,0.4329,0.4329,1.0222,118,179558.4642
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,13,921187,20,7100,BT569,5,0.4329,0.4329,1.0222,118.3333333,176465.109
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,14,889265,20,7120,BT569,5,0.4329,0.4329,1.0222,118.6666667,170350.0431
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,15,926831,20,7140,BT569,5,0.4329,0.4329,1.0222,119,177546.2891
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,16,892302,20,7160,BT569,5,0.4329,0.4329,1.0222,119.3333333,170931.8192
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,17,872364,20,7180,BT569,5,0.4329,0.4329,1.0222,119.6666667,167112.4412
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,18,825239,20,7200,BT569,5,0.4329,0.4329,1.0222,120,158085.0469
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,19,808620,20,7220,BT569,5,0.4329,0.4329,1.0222,120.3333333,154901.4657
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,20,813631,20,7240,BT569,5,0.4329,0.4329,1.0222,120.6666667,155861.3866
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,21,832307,20,7260,BT569,5,0.4329,0.4329,1.0222,121,159439.0124
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,22,810616,20,7280,BT569,5,0.4329,0.4329,1.0222,121.3333333,155283.8249
211130_BT569_5dpi_Pos005,211130_BT569_Pos005,23,785626,20,7300,BT569,5,0.4329,0.4329,1.0222,121.6666667,150496.6719
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,0,1461504,20,6840,BT569,5,0.4329,0.4329,1.0222,114,279969.7159
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,1,1464561,20,6860,BT569,5,0.4329,0.4329,1.0222,114.3333333,280555.3232
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,2,1377760,20,6880,BT569,5,0.4329,0.4329,1.0222,114.6666667,263927.4855
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,3,1407798,20,6900,BT569,5,0.4329,0.4329,1.0222,115,269681.6472
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,4,1351837,20,6920,BT569,5,0.4329,0.4329,1.0222,115.3333333,258961.6045
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,5,1338960,20,6940,BT569,5,0.4329,0.4329,1.0222,115.6666667,256494.851
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,6,1333453,20,6960,BT569,5,0.4329,0.4329,1.0222,116,255439.915
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,7,1318303,20,6980,BT569,5,0.4329,0.4329,1.0222,116.3333333,252537.7394
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,8,1350095,20,7000,BT569,5,0.4329,0.4329,1.0222,116.6666667,258627.9022
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,9,1345071,20,7020,BT569,5,0.4329,0.4329,1.0222,117,257665.491
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,10,1358464,20,7040,BT569,5,0.4329,0.4329,1.0222,117.3333333,260231.0908
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,11,1358080,20,7060,BT569,5,0.4329,0.4329,1.0222,117.6666667,260157.5307
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,12,1353879,20,7080,BT569,5,0.4329,0.4329,1.0222,118,259352.7756
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,13,1361303,20,7100,BT569,5,0.4329,0.4329,1.0222,118.3333333,260774.9374
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,14,1334078,20,7120,BT569,5,0.4329,0.4329,1.0222,118.6666667,255559.6417
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,15,1344227,20,7140,BT569,5,0.4329,0.4329,1.0222,119,257503.812
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,16,1332600,20,7160,BT569,5,0.4329,0.4329,1.0222,119.3333333,255276.512
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,17,1306474,20,7180,BT569,5,0.4329,0.4329,1.0222,119.6666667,250271.7438
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,18,1304015,20,7200,BT569,5,0.4329,0.4329,1.0222,120,249800.691
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,19,1276029,20,7220,BT569,5,0.4329,0.4329,1.0222,120.3333333,244439.616
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,20,1282418,20,7240,BT569,5,0.4329,0.4329,1.0222,120.6666667,245663.5104
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,21,1266647,20,7260,BT569,5,0.4329,0.4329,1.0222,121,242642.3744
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,22,1196342,20,7280,BT569,5,0.4329,0.4329,1.0222,121.3333333,229174.5557
211130_BT569_5dpi_Pos006,211130_BT569_Pos006,23,1224730,20,7300,BT569,5,0.4329,0.4329,1.0222,121.6666667,234612.6388
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,0,1285322,20,6840,BT569,5,0.4329,0.4329,1.0222,114,246219.8086
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,1,1312953,20,6860,BT569,5,0.4329,0.4329,1.0222,114.3333333,251512.8788
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,2,1297863,20,6880,BT569,5,0.4329,0.4329,1.0222,114.6666667,248622.197
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,3,1306563,20,6900,BT569,5,0.4329,0.4329,1.0222,115,250288.7928
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,4,1292896,20,6920,BT569,5,0.4329,0.4329,1.0222,115.3333333,247670.7048
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,5,1289672,20,6940,BT569,5,0.4329,0.4329,1.0222,115.6666667,247053.1065
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,6,1277517,20,6960,BT569,5,0.4329,0.4329,1.0222,116,244724.6614
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,7,1243651,20,6980,BT569,5,0.4329,0.4329,1.0222,116.3333333,238237.1975
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,8,1313814,20,7000,BT569,5,0.4329,0.4329,1.0222,116.6666667,251677.8143
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,9,1241683,20,7020,BT569,5,0.4329,0.4329,1.0222,117,237860.202
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,10,1322556,20,7040,BT569,5,0.4329,0.4329,1.0222,117.3333333,253352.4558
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,11,1292412,20,7060,BT569,5,0.4329,0.4329,1.0222,117.6666667,247577.9885
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,12,1325983,20,7080,BT569,5,0.4329,0.4329,1.0222,118,254008.9413
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,13,1278731,20,7100,BT569,5,0.4329,0.4329,1.0222,118.3333333,244957.2186
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,14,1382502,20,7120,BT569,5,0.4329,0.4329,1.0222,118.6666667,264835.876
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,15,1282893,20,7140,BT569,5,0.4329,0.4329,1.0222,119,245754.5027
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,16,1238832,20,7160,BT569,5,0.4329,0.4329,1.0222,119.3333333,237314.0567
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,17,1277735,20,7180,BT569,5,0.4329,0.4329,1.0222,119.6666667,244766.4221
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,18,1238050,20,7200,BT569,5,0.4329,0.4329,1.0222,120,237164.2546
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,19,1242373,20,7220,BT569,5,0.4329,0.4329,1.0222,120.3333333,237992.3803
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,20,1208706,20,7240,BT569,5,0.4329,0.4329,1.0222,120.6666667,231543.0374
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,21,1219425,20,7260,BT569,5,0.4329,0.4329,1.0222,121,233596.3985
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,22,1211926,20,7280,BT569,5,0.4329,0.4329,1.0222,121.3333333,232159.8695
211207_BT569_5dpi_Pos001,211207_BT569_Pos001,23,1200304,20,7300,BT569,5,0.4329,0.4329,1.0222,121.6666667,229933.5273
