short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,48,471741,15,2160,BT333,1,0.4329,0.4329,1.0184,36,90032.05966
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,49,513092,15,2175,BT333,1,0.4329,0.4329,1.0184,36.25,97923.92341
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,50,438340,15,2190,BT333,1,0.4329,0.4329,1.0184,36.5,83657.45829
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,51,471637,15,2205,BT333,1,0.4329,0.4329,1.0184,36.75,90012.2112
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,52,440448,15,2220,BT333,1,0.4329,0.4329,1.0184,37,84059.77139
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,53,415023,15,2235,BT333,1,0.4329,0.4329,1.0184,37.25,79207.39452
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,54,427099,15,2250,BT333,1,0.4329,0.4329,1.0184,37.5,81512.10654
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,55,402296,15,2265,BT333,1,0.4329,0.4329,1.0184,37.75,76778.43875
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,56,438110,15,2280,BT333,1,0.4329,0.4329,1.0184,38,83613.56265
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,57,360913,15,2295,BT333,1,0.4329,0.4329,1.0184,38.25,68880.46777
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,58,300914,15,2310,BT333,1,0.4329,0.4329,1.0184,38.5,57429.62176
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,59,282365,15,2325,BT333,1,0.4329,0.4329,1.0184,38.75,53889.53372
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,60,304894,15,2340,BT333,1,0.4329,0.4329,1.0184,39,58189.20721
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,61,256470,15,2355,BT333,1,0.4329,0.4329,1.0184,39.25,48947.45706
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,62,248757,15,2370,BT333,1,0.4329,0.4329,1.0184,39.5,47475.42627
210216_BT333_1dpi_Pos002,210216_BT333_Pos002,63,258692,15,2385,BT333,1,0.4329,0.4329,1.0184,39.75,49371.52713
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,0,2077569,15,1440,BT333,1,0.4329,0.4329,1.0222,24,397984.8175
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,1,2132607,15,1455,BT333,1,0.4329,0.4329,1.0222,24.25,408528.0477
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,2,2040159,15,1470,BT333,1,0.4329,0.4329,1.0222,24.5,390818.4552
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,3,2052108,15,1485,BT333,1,0.4329,0.4329,1.0222,24.75,393107.4384
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,4,2066392,15,1500,BT333,1,0.4329,0.4329,1.0222,25,395843.7207
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,5,1327578,15,1515,BT333,1,0.4329,0.4329,1.0222,25.25,254314.4839
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,6,687237,15,1530,BT333,1,0.4329,0.4329,1.0222,25.5,131649.0052
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,7,692442,15,1545,BT333,1,0.4329,0.4329,1.0222,25.75,132646.0892
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,8,681054,15,1560,BT333,1,0.4329,0.4329,1.0222,26,130464.5727
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,9,686009,15,1575,BT333,1,0.4329,0.4329,1.0222,26.25,131413.7661
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,10,719023,15,1590,BT333,1,0.4329,0.4329,1.0222,26.5,137738.0185
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,11,676201,15,1605,BT333,1,0.4329,0.4329,1.0222,26.75,129534.9187
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,12,619303,15,1620,BT333,1,0.4329,0.4329,1.0222,27,118635.3817
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,13,689942,15,1635,BT333,1,0.4329,0.4329,1.0222,27.25,132167.1824
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,14,666068,15,1650,BT333,1,0.4329,0.4329,1.0222,27.5,127593.8134
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,15,576099,15,1665,BT333,1,0.4329,0.4329,1.0222,27.75,110359.105
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,16,568218,15,1680,BT333,1,0.4329,0.4329,1.0222,28,108849.399
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,17,614718,15,1695,BT333,1,0.4329,0.4329,1.0222,28.25,117757.0666
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,18,580716,15,1710,BT333,1,0.4329,0.4329,1.0222,28.5,111243.5502
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,19,637790,15,1725,BT333,1,0.4329,0.4329,1.0222,28.75,122176.8022
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,20,670267,15,1740,BT333,1,0.4329,0.4329,1.0222,29,128398.1854
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,21,614565,15,1755,BT333,1,0.4329,0.4329,1.0222,29.25,117727.7575
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,22,640609,15,1770,BT333,1,0.4329,0.4329,1.0222,29.5,122716.8176
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,23,618109,15,1785,BT333,1,0.4329,0.4329,1.0222,29.75,118406.6558
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,24,599572,15,1800,BT333,1,0.4329,0.4329,1.0222,30,114855.6572
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,25,538818,15,1815,BT333,1,0.4329,0.4329,1.0222,30.25,103217.4543
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,26,593667,15,1830,BT333,1,0.4329,0.4329,1.0222,30.5,113724.4792
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,27,552396,15,1845,BT333,1,0.4329,0.4329,1.0222,30.75,105818.4933
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,28,487213,15,1860,BT333,1,0.4329,0.4329,1.0222,31,93331.85895
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,29,485860,15,1875,BT333,1,0.4329,0.4329,1.0222,31.25,93072.67456
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,30,504022,15,1890,BT333,1,0.4329,0.4329,1.0222,31.5,96551.83711
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,31,461290,15,1905,BT333,1,0.4329,0.4329,1.0222,31.75,88365.97795
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,32,452248,15,1920,BT333,1,0.4329,0.4329,1.0222,32,86633.86762
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,33,393568,15,1935,BT333,1,0.4329,0.4329,1.0222,32.25,75392.96583
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,34,409779,15,1950,BT333,1,0.4329,0.4329,1.0222,32.5,78498.38947
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,35,428569,15,1965,BT333,1,0.4329,0.4329,1.0222,32.75,82097.85342
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,36,421181,15,1980,BT333,1,0.4329,0.4329,1.0222,33,80682.58787
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,37,395563,15,1995,BT333,1,0.4329,0.4329,1.0222,33.25,75775.13351
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,38,383372,15,2010,BT333,1,0.4329,0.4329,1.0222,33.5,73439.7921
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,39,371837,15,2025,BT333,1,0.4329,0.4329,1.0222,33.75,71230.11586
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,40,370058,15,2040,BT333,1,0.4329,0.4329,1.0222,34,70889.32573
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,41,332972,15,2055,BT333,1,0.4329,0.4329,1.0222,34.25,63785.02983
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,42,336470,15,2070,BT333,1,0.4329,0.4329,1.0222,34.5,64455.11631
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,43,361528,15,2085,BT333,1,0.4329,0.4329,1.0222,34.75,69255.29553
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,44,355182,15,2100,BT333,1,0.4329,0.4329,1.0222,35,68039.63836
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,45,359146,15,2115,BT333,1,0.4329,0.4329,1.0222,35.25,68798.99308
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,46,358308,15,2130,BT333,1,0.4329,0.4329,1.0222,35.5,68638.4635
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,47,321536,15,2145,BT333,1,0.4329,0.4329,1.0222,35.75,61594.31829
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,48,347890,15,2160,BT333,1,0.4329,0.4329,1.0222,36,66642.76284
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,49,325105,15,2175,BT333,1,0.4329,0.4329,1.0222,36.25,62278.00573
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,50,326206,15,2190,BT333,1,0.4329,0.4329,1.0222,36.5,62488.91631
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,51,310173,15,2205,BT333,1,0.4329,0.4329,1.0222,36.75,59417.59084
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,52,320695,15,2220,BT333,1,0.4329,0.4329,1.0222,37,61433.21403
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,53,313511,15,2235,BT333,1,0.4329,0.4329,1.0222,37.25,60057.02728
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,54,307402,15,2250,BT333,1,0.4329,0.4329,1.0222,37.5,58886.77048
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,55,312977,15,2265,BT333,1,0.4329,0.4329,1.0222,37.75,59954.73277
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,56,291863,15,2280,BT333,1,0.4329,0.4329,1.0222,38,55910.07701
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,57,263964,15,2295,BT333,1,0.4329,0.4329,1.0222,38.25,50565.66803
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,58,234377,15,2310,BT333,1,0.4329,0.4329,1.0222,38.5,44897.90113
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,59,196107,15,2325,BT333,1,0.4329,0.4329,1.0222,38.75,37566.79494
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,60,212727,15,2340,BT333,1,0.4329,0.4329,1.0222,39,40750.56774
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,61,178606,15,2355,BT333,1,0.4329,0.4329,1.0222,39.25,34214.25537
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,62,170602,15,2370,BT333,1,0.4329,0.4329,1.0222,39.5,32680.98717
210216_BT333_1dpi_Pos004,210216_BT333_Pos004,63,170923,15,2385,BT333,1,0.4329,0.4329,1.0222,39.75,32742.47881
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,0,2367304,15,1440,BT333,1,0.4329,0.4329,1.0184,24,451801.4227
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,1,2330477,15,1455,BT333,1,0.4329,0.4329,1.0184,24.25,444772.9672
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,2,2292761,15,1470,BT333,1,0.4329,0.4329,1.0184,24.5,437574.8454
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,3,2379566,15,1485,BT333,1,0.4329,0.4329,1.0184,24.75,454141.633
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,4,2429284,15,1500,BT333,1,0.4329,0.4329,1.0184,25,463630.3438
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,5,1240072,15,1515,BT333,1,0.4329,0.4329,1.0184,25.25,236668.503
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,6,1263259,15,1530,BT333,1,0.4329,0.4329,1.0184,25.5,241093.7562
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,7,1185330,15,1545,BT333,1,0.4329,0.4329,1.0184,25.75,226220.9587
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,8,1224145,15,1560,BT333,1,0.4329,0.4329,1.0184,26,233628.8253
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,9,1316371,15,1575,BT333,1,0.4329,0.4329,1.0184,26.25,251230.2141
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,10,1267181,15,1590,BT333,1,0.4329,0.4329,1.0184,26.5,241842.2723
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,11,1191260,15,1605,BT333,1,0.4329,0.4329,1.0184,26.75,227352.7028
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,12,1132844,15,1620,BT333,1,0.4329,0.4329,1.0184,27,216203.9734
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,13,1124870,15,1635,BT333,1,0.4329,0.4329,1.0184,27.25,214682.1306
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,14,984370,15,1650,BT333,1,0.4329,0.4329,1.0184,27.5,187867.6192
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,15,987514,15,1665,BT333,1,0.4329,0.4329,1.0184,27.75,188467.6536
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,16,979727,15,1680,BT333,1,0.4329,0.4329,1.0184,28,186981.4998
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,17,1006918,15,1695,BT333,1,0.4329,0.4329,1.0184,28.25,192170.9189
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,18,1089289,15,1710,BT333,1,0.4329,0.4329,1.0184,28.5,207891.4748
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,19,1127157,15,1725,BT333,1,0.4329,0.4329,1.0184,28.75,215118.6059
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,20,1065200,15,1740,BT333,1,0.4329,0.4329,1.0184,29,203294.0744
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,21,1073054,15,1755,BT333,1,0.4329,0.4329,1.0184,29.25,204793.0151
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,22,1132345,15,1770,BT333,1,0.4329,0.4329,1.0184,29.5,216108.7389
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,23,1092819,15,1785,BT333,1,0.4329,0.4329,1.0184,29.75,208565.1775
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,24,1049129,15,1800,BT333,1,0.4329,0.4329,1.0184,30,200226.9142
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,25,882315,15,1815,BT333,1,0.4329,0.4329,1.0184,30.25,168390.3598
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,26,896464,15,1830,BT333,1,0.4329,0.4329,1.0184,30.5,171090.7051
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,27,875214,15,1845,BT333,1,0.4329,0.4329,1.0184,30.75,167035.1296
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,28,865115,15,1860,BT333,1,0.4329,0.4329,1.0184,31,165107.7292
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,29,807199,15,1875,BT333,1,0.4329,0.4329,1.0184,31.25,154054.425
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,30,796241,15,1890,BT333,1,0.4329,0.4329,1.0184,31.5,151963.084
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,31,733942,15,1905,BT333,1,0.4329,0.4329,1.0184,31.75,140073.2816
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,32,814660,15,1920,BT333,1,0.4329,0.4329,1.0184,32,155478.3615
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,33,754371,15,1935,BT333,1,0.4329,0.4329,1.0184,32.25,143972.1688
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,34,835138,15,1950,BT333,1,0.4329,0.4329,1.0184,32.5,159386.6004
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,35,783253,15,1965,BT333,1,0.4329,0.4329,1.0184,32.75,149484.3162
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,36,718123,15,1980,BT333,1,0.4329,0.4329,1.0184,33,137054.2157
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,37,836846,15,1995,BT333,1,0.4329,0.4329,1.0184,33.25,159712.5732
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,38,839727,15,2010,BT333,1,0.4329,0.4329,1.0184,33.5,160262.4138
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,39,700056,15,2025,BT333,1,0.4329,0.4329,1.0184,33.75,133606.1177
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,40,708702,15,2040,BT333,1,0.4329,0.4329,1.0184,34,135256.2121
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,41,766557,15,2055,BT333,1,0.4329,0.4329,1.0184,34.25,146297.8744
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,42,764055,15,2070,BT333,1,0.4329,0.4329,1.0184,34.5,145820.3661
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,43,733059,15,2085,BT333,1,0.4329,0.4329,1.0184,34.75,139904.7605
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,44,669349,15,2100,BT333,1,0.4329,0.4329,1.0184,35,127745.6679
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,45,677138,15,2115,BT333,1,0.4329,0.4329,1.0184,35.25,129232.2033
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,46,623716,15,2130,BT333,1,0.4329,0.4329,1.0184,35.5,119036.5818
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,47,567550,15,2145,BT333,1,0.4329,0.4329,1.0184,35.75,108317.2662
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,48,558197,15,2160,BT333,1,0.4329,0.4329,1.0184,36,106532.2404
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,49,547367,15,2175,BT333,1,0.4329,0.4329,1.0184,36.25,104465.3282
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,50,520743,15,2190,BT333,1,0.4329,0.4329,1.0184,36.5,99384.12147
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,51,444956,15,2205,BT333,1,0.4329,0.4329,1.0184,36.75,84920.12596
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,52,494474,15,2220,BT333,1,0.4329,0.4329,1.0184,37,94370.66668
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,53,404215,15,2235,BT333,1,0.4329,0.4329,1.0184,37.25,77144.68108
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,54,464060,15,2250,BT333,1,0.4329,0.4329,1.0184,37.5,88566.13609
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,55,405423,15,2265,BT333,1,0.4329,0.4329,1.0184,37.75,77375.22862
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,56,366830,15,2280,BT333,1,0.4329,0.4329,1.0184,38,70009.73086
210216_BT333_1dpi_Pos005,210216_BT333_Pos005,57,391293,15,2295,BT333,1,0.4329,0.4329,1.0184,38.25,74678.50944
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,0,2413536,15,1440,BT333,1,0.4329,0.4329,1.0184,24,460624.8283
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,1,2385945,15,1455,BT333,1,0.4329,0.4329,1.0184,24.25,455359.069
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,2,2195248,15,1470,BT333,1,0.4329,0.4329,1.0184,24.5,418964.4294
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,3,2287695,15,1485,BT333,1,0.4329,0.4329,1.0184,24.75,436607.9962
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,4,2143393,15,1500,BT333,1,0.4329,0.4329,1.0184,25,409067.8708
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,5,1512973,15,1515,BT333,1,0.4329,0.4329,1.0184,25.25,288751.8265
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,6,1588840,15,1530,BT333,1,0.4329,0.4329,1.0184,25.5,303231.0901
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,7,1485733,15,1545,BT333,1,0.4329,0.4329,1.0184,25.75,283553.0558
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,8,1463452,15,1560,BT333,1,0.4329,0.4329,1.0184,26,279300.7133
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,9,1487465,15,1575,BT333,1,0.4329,0.4329,1.0184,26.25,283883.6091
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,10,1607087,15,1590,BT333,1,0.4329,0.4329,1.0184,26.5,306713.5413
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,11,1506328,15,1605,BT333,1,0.4329,0.4329,1.0184,26.75,287483.6242
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,12,1452428,15,1620,BT333,1,0.4329,0.4329,1.0184,27,277196.7761
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,13,1224468,15,1635,BT333,1,0.4329,0.4329,1.0184,27.25,233690.47
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,14,1043787,15,1650,BT333,1,0.4329,0.4329,1.0184,27.5,199207.3902
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,15,942521,15,1665,BT333,1,0.4329,0.4329,1.0184,27.75,179880.7119
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,16,839646,15,1680,BT333,1,0.4329,0.4329,1.0184,28,160246.9549
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,17,844307,15,1695,BT333,1,0.4329,0.4329,1.0184,28.25,161136.5096
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,18,943861,15,1710,BT333,1,0.4329,0.4329,1.0184,28.5,180136.4517
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,19,990785,15,1725,BT333,1,0.4329,0.4329,1.0184,28.75,189091.9259
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,20,1123101,15,1740,BT333,1,0.4329,0.4329,1.0184,29,214344.5158
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,21,1132444,15,1755,BT333,1,0.4329,0.4329,1.0184,29.25,216127.6331
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,22,1143544,15,1770,BT333,1,0.4329,0.4329,1.0184,29.5,218246.0749
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,23,1129648,15,1785,BT333,1,0.4329,0.4329,1.0184,29.75,215594.0148
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,24,1139570,15,1800,BT333,1,0.4329,0.4329,1.0184,30,217487.6346
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,25,1137648,15,1815,BT333,1,0.4329,0.4329,1.0184,30.25,217120.8197
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,26,1101023,15,1830,BT333,1,0.4329,0.4329,1.0184,30.5,210130.916
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,27,1131150,15,1845,BT333,1,0.4329,0.4329,1.0184,30.75,215880.6724
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,28,1111009,15,1860,BT333,1,0.4329,0.4329,1.0184,31,212036.7502
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,29,1142801,15,1875,BT333,1,0.4329,0.4329,1.0184,31.25,218104.2729
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,30,1083303,15,1890,BT333,1,0.4329,0.4329,1.0184,31.5,206749.0431
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,31,1064729,15,1905,BT333,1,0.4329,0.4329,1.0184,31.75,203204.1838
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,32,1040301,15,1920,BT333,1,0.4329,0.4329,1.0184,32,198542.085
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,33,978025,15,1935,BT333,1,0.4329,0.4329,1.0184,32.25,186656.6721
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,34,1006149,15,1950,BT333,1,0.4329,0.4329,1.0184,32.5,192024.1548
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,35,922183,15,1965,BT333,1,0.4329,0.4329,1.0184,32.75,175999.1921
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,36,936602,15,1980,BT333,1,0.4329,0.4329,1.0184,33,178751.0671
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,37,893873,15,1995,BT333,1,0.4329,0.4329,1.0184,33.25,170596.2112
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,38,916259,15,2010,BT333,1,0.4329,0.4329,1.0184,33.5,174868.593
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,39,865630,15,2025,BT333,1,0.4329,0.4329,1.0184,33.75,165206.0173
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,40,901468,15,2040,BT333,1,0.4329,0.4329,1.0184,34,172045.7216
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,41,940787,15,2055,BT333,1,0.4329,0.4329,1.0184,34.25,179549.7769
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,42,993786,15,2070,BT333,1,0.4329,0.4329,1.0184,34.5,189664.6686
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,43,963764,15,2085,BT333,1,0.4329,0.4329,1.0184,34.75,183934.9515
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,44,977139,15,2100,BT333,1,0.4329,0.4329,1.0184,35,186487.5784
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,45,1056555,15,2115,BT333,1,0.4329,0.4329,1.0184,35.25,201644.1708
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,46,995183,15,2130,BT333,1,0.4329,0.4329,1.0184,35.5,189931.2869
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,47,961395,15,2145,BT333,1,0.4329,0.4329,1.0184,35.75,183482.8264
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,48,1126660,15,2160,BT333,1,0.4329,0.4329,1.0184,36,215023.7532
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,49,1041277,15,2175,BT333,1,0.4329,0.4329,1.0184,36.25,198728.3552
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,50,1003098,15,2190,BT333,1,0.4329,0.4329,1.0184,36.5,191441.8695
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,51,1064700,15,2205,BT333,1,0.4329,0.4329,1.0184,36.75,203198.6491
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,52,1150445,15,2220,BT333,1,0.4329,0.4329,1.0184,37,219563.135
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,53,1039259,15,2235,BT333,1,0.4329,0.4329,1.0184,37.25,198343.2186
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,54,1030028,15,2250,BT333,1,0.4329,0.4329,1.0184,37.5,196581.4766
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,55,1001031,15,2265,BT333,1,0.4329,0.4329,1.0184,37.75,191047.3813
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,56,997419,15,2280,BT333,1,0.4329,0.4329,1.0184,38,190358.0289
210216_BT333_1dpi_Pos006,210216_BT333_Pos006,57,1096674,15,2295,BT333,1,0.4329,0.4329,1.0184,38.25,209300.9066
210727_CME037_1dpi_Pos001,210727_CME037_Pos001,0,1308448,20,1440,CME037,1,0.4329,0.4329,1.0184,24,249718.1046
210727_CME037_1dpi_Pos001,210727_CME037_Pos001,1,1276429,20,1460,CME037,1,0.4329,0.4329,1.0184,24.33333333,243607.2588
210727_CME037_1dpi_Pos001,210727_CME037_Pos001,2,1324821,20,1480,CME037,1,0.4329,0.4329,1.0184,24.66666667,252842.9017
